hanja,kor,radical,radical_name,stroke_count,level,rep_pron
露,이슬 로,雨,비 우,21,준3급,로
鷺,해오라기/백로 로,鳥,새 조,24,2급,로
老,늙을 로,老,늙을 로,6,7급,로
鹿,사슴 록,鹿,사슴 록,11,3급,록
祿,녹 록,示,보일 시,13,준3급,록
綠,푸를 록,糸,실 사|가는실 멱,14,6급,록
錄,기록할 록,金,쇠 금|성 김,16,준4급,록
論,논할 론,言,말씀 언,15,준4급,론
籠,대바구니 롱,竹,대 죽,22,2급,롱
弄,희롱할 롱,廾,받들 공,7,준3급,롱
雷,우레 뢰,雨,비 우,13,준3급,뢰
賴,의뢰할 뢰,貝,조개 패,16,준3급,뢰
料,헤아릴 료,斗,말 두,10,5급,료
僚,동료 료,人,사람 인,14,3급,료
遼,멀 료,辵,쉬엄쉬엄갈 착,16,2급,료
療,병고칠 료,疒,병들어기댈 녁,17,2급,료
了,마칠 료,亅,갈고리 궐,2,3급,료
龍,용 룡,龍,용 룡,16,4급,룡
淚,눈물 루,水,물 수,11,3급,루
累,여러/자주 루,糸,실 사|가는실 멱,11,준3급,루
屢,여러 루,尸,주검 시,14,3급,루
漏,샐 루,水,물 수,14,준3급,루
樓,다락 루,木,나무 목,15,준3급,루
流,흐를 류,水,물 수,10,준5급,류
留,머무를 류,田,밭 전,10,준4급,류
硫,유황 류,石,돌 석,12,2급,류
劉,죽일/묘금도 류,刀,칼 도,15,2급,류
謬,그르칠 류,言,말씀 언,18,2급,류
類,무리 류,頁,머리 혈,19,준5급,류
柳,버들 류,木,나무 목,9,4급,류
陸,뭍 륙,阜,언덕 부,11,준5급,륙
六,여섯 륙,八,여덟 팔,4,8급,륙
倫,인륜 륜,人,사람 인,10,준3급,륜
崙,산이름 륜,山,메 산,11,2급,륜
輪,바퀴 륜,車,수레 거/차,15,4급,륜
栗,밤 률,木,나무 목,10,준3급,률
率,비율 률|거느릴 솔,玄,검을 현,11,준3급,률
律,법칙 률,彳,조금걸을 척,9,준4급,률
隆,높을 륭,阜,언덕 부,12,준3급,륭
陵,언덕 릉,阜,언덕 부,11,준3급,릉
楞,네모질 릉,木,나무 목,13,2급,릉
理,다스릴 리,玉,구슬 옥,11,준6급,리
梨,배 리,木,나무 목,11,3급,리
裏,속 리,衣,옷 의,13,준3급,리
履,밟을 리,尸,주검 시,15,준3급,리
離,떠날 리,隹,새 추,19,4급,리
驪,검은말 려/리,馬,말 마,29,2급,리
吏,벼슬아치/관리 리,口,입 구,6,준3급,리
里,마을 리,里,마을 리,7,7급,리
利,이할 리,刀,칼 도,7,준6급,리
李,오얏/성 리,木,나무 목,7,6급,리
隣,이웃 린,阜,언덕 부,15,3급,린
麟,기린 린,鹿,사슴 록,23,2급,린
臨,임할 림,臣,신하 신,17,준3급,림
林,수풀 림,木,나무 목,8,7급,림
立,설 립,立,설 립,5,준7급,립
馬,말 마,馬,말 마,10,5급,마
麻,삼 마,麻,삼 마,11,준3급,마
痲,저릴 마,疒,병들어기댈 녁,13,2급,마
摩,문지를 마,手,손 수,15,2급,마
磨,갈 마,石,돌 석,16,준3급,마
魔,마귀 마,鬼,귀신 귀,21,2급,마
莫,없을 막,艸,풀 초,11,준3급,막
漠,넓을 막,水,물 수,14,준3급,막
幕,장막 막,巾,수건 건,14,준3급,막
膜,꺼풀/막 막,肉,고기 육,15,2급,막
娩,낳을 만,女,계집 녀,10,2급,만
晚,늦을 만,日,날 일,11,준3급,만
萬,일만 만,艸,풀 초,13,8급,만
慢,거만할 만,心,마음 심,14,3급,만
漫,흩어질 만,水,물 수,14,3급,만
滿,찰 만,水,물 수,14,준4급,만
灣,물굽이 만,水,물 수,25,2급,만
蠻,오랑캐 만,虫,벌레 훼,25,2급,만
靺,말갈 말,革,가죽 혁,14,2급,말
末,끝 말,木,나무 목,5,5급,말
茫,아득할 망,艸,풀 초,10,3급,망
望,바랄 망,月,달 월,11,준5급,망
網,그물 망,糸,실 사|가는실 멱,14,2급,망
亡,망할 망,亠,돼지해머리 두,3,5급,망
忙,바쁠 망,心,마음 심,6,3급,망
妄,망령될 망,女,계집 녀,6,준3급,망
忘,잊을 망,心,마음 심,7,3급,망
罔,없을 망,网,그물 망,8,3급,망
埋,묻을 매,土,흙 토,10,3급,매
梅,매화 매,木,나무 목,11,준3급,매
買,살 매,貝,조개 패,12,5급,매
媒,중매 매,女,계집 녀,12,준3급,매
賣,팔 매,貝,조개 패,15,5급,매
魅,매혹할 매,鬼,귀신 귀,15,2급,매
每,매양 매,毋,말 무,7,준7급,매
妹,누이 매,女,계집 녀,8,4급,매
枚,낱 매,木,나무 목,8,2급,매
脈,줄기 맥,肉,고기 육,10,준4급,맥
麥,보리 맥,麥,보리 맥,11,준3급,맥
貊,맥국 맥,豸,벌레 치,13,2급,맥
猛,사나울 맹,犬,개 견,11,준3급,맹
盟,맹세 맹,皿,그릇 명,13,준3급,맹
孟,맏 맹,子,아들 자,8,준3급,맹
盲,소경/눈멀 맹,目,눈 목,8,준3급,맹
覓,찾을 멱,見,볼 견|뵈올 현,11,2급,멱
眠,잘 면,目,눈 목,10,준3급,면
冕,면류관 면,冂,멀 경,11,2급,면
綿,솜 면,糸,실 사|가는실 멱,14,준3급,면
免,면할 면,儿,어진사람 인,7,준3급,면
沔,물이름/빠질 면,水,물 수,7,2급,면
面,낯 면,面,낯 면,9,7급,면
勉,힘쓸 면,力,힘 력,9,4급,면
滅,꺼질/멸할 멸,水,물 수,13,준3급,멸
蔑,업신여길 멸,艸,풀 초,15,2급,멸
冥,어두울 명,冖,덮을 멱,10,3급,명
銘,새길 명,金,쇠 금|성 김,14,준3급,명
鳴,울 명,鳥,새 조,14,4급,명
名,이름 명,口,입 구,6,준7급,명
命,목숨 명,口,입 구,8,7급,명
明,밝을 명,日,날 일,8,준6급,명
帽,모자 모,巾,수건 건,12,2급,모
募,모을/뽑을 모,力,힘 력,13,3급,모
貌,모양 모,豸,벌레 치,14,준3급,모
暮,저물 모,日,날 일,15,3급,모
慕,그릴 모,心,마음 심,15,준3급,모
模,본뜰 모,木,나무 목,15,4급,모
謀,꾀 모,言,말씀 언,16,준3급,모
謨,꾀 모,言,말씀 언,18,2급,모
毛,터럭 모,毛,털 모,4,준4급,모
母,어미 모,毋,말 무,5,8급,모
矛,창 모,矛,창 모,5,2급,모
牟,성/보리 모,牛,소 우,6,2급,모
某,아무 모,木,나무 목,9,3급,모
冒,무릅쓸 모,冂,멀 경,9,3급,모
侮,업신여길 모,人,사람 인,9,3급,모
茅,띠 모,艸,풀 초,9,2급,모
睦,화목할 목,目,눈 목,13,준3급,목
穆,화목할 목,禾,벼 화,16,2급,목
木,나무 목,木,나무 목,4,8급,목
目,눈 목,目,눈 목,5,6급,목
沐,머리감을 목,水,물 수,7,2급,목
牧,칠 목,牛,소 우,8,준4급,목
沒,빠질 몰,水,물 수,7,준3급,몰
蒙,어두울 몽,艸,풀 초,14,준3급,몽
夢,꿈 몽,夕,저녁 석,14,준3급,몽
墓,무덤 묘,土,흙 토,14,4급,묘
廟,사당 묘,广,집 엄,15,3급,묘
卯,토끼 묘,卩,병부 절,5,3급,묘
妙,묘할 묘,女,계집 녀,7,4급,묘
苗,모 묘,艸,풀 초,9,3급,묘
昴,별이름 묘,日,날 일,9,2급,묘
務,힘쓸 무,力,힘 력,11,준4급,무
無,없을 무,火,불 화,12,5급,무
貿,무역할 무,貝,조개 패,12,준3급,무
舞,춤출 무,舛,어그러질 천,14,4급,무
霧,안개 무,雨,비 우,19,3급,무
戊,천간 무,戈,창 과,5,3급,무
武,호반 무,止,그칠 지,8,준4급,무
茂,무성할 무,艸,풀 초,9,준3급,무
墨,먹 묵,土,흙 토,15,준3급,묵
默,잠잠할 묵,黑,검을 흑,16,준3급,묵
紋,무늬 문,糸,실 사|가는실 멱,10,준3급,문
紊,어지러울/문란할 문,糸,실 사|가는실 멱,10,2급,문
問,물을 문,口,입 구,11,7급,문
聞,들을 문,耳,귀 이,14,준6급,문
文,글월 문,文,글월 문,4,7급,문
汶,물이름 문,水,물 수,7,2급,문
門,문 문,門,문 문,8,8급,문
勿,말 물,勹,쌀 포,4,준3급,물
物,물건 물,牛,소 우,8,준7급,물
迷,미혹할 미,辵,쉬엄쉬엄갈 착,10,3급,미
微,작을 미,彳,조금걸을 척,13,준3급,미
彌,미륵/오랠 미,弓,활 궁,17,2급,미
未,아닐 미,木,나무 목,5,준4급,미
米,쌀 미,米,쌀 미,6,6급,미
尾,꼬리 미,尸,주검 시,7,준3급,미
味,맛 미,口,입 구,8,준4급,미
美,아름다울 미,羊,양 양,9,6급,미
眉,눈썹 미,目,눈 목,9,3급,미
敏,민첩할 민,攴,칠 복,11,3급,민
閔,성 민,門,문 문,12,2급,민
憫,민망할 민,心,마음 심,15,3급,민
民,백성 민,氏,각시/성씨 씨,5,8급,민
旻,하늘 민,日,날 일,8,2급,민
玟,아름다운돌 민,玉,구슬 옥,8,2급,민
旼,화할 민,日,날 일,8,2급,민
珉,옥돌 민,玉,구슬 옥,9,2급,민
密,빽빽할 밀,宀,집 면,11,준4급,밀
蜜,꿀 밀,虫,벌레 훼,14,3급,밀
舶,배 박,舟,배 주,11,2급,박
博,넓을 박,十,열 십,12,준4급,박
薄,엷을 박,艸,풀 초,17,준3급,박
朴,성 박,木,나무 목,6,6급,박
泊,머무를/배댈 박,水,물 수,8,3급,박
拍,칠 박,手,손 수,8,4급,박
迫,핍박할 박,辵,쉬엄쉬엄갈 착,9,준3급,박
班,나눌 반,玉,구슬 옥,10,준6급,반
般,가지/일반 반,舟,배 주,10,준3급,반
飯,밥 반,食,밥/먹을 식,13,준3급,반
搬,옮길 반,手,손 수,13,2급,반
盤,소반 반,皿,그릇 명,15,준3급,반
潘,성 반,水,물 수,15,2급,반
反,돌이킬/돌아올 반,又,또 우,4,준6급,반
半,반 반,十,열 십,5,준6급,반
伴,짝 반,人,사람 인,7,3급,반
返,돌이킬 반,辵,쉬엄쉬엄갈 착,8,3급,반
叛,배반할 반,又,또 우,9,3급,반
發,필 발,癶,등질 발,12,준6급,발
渤,바다이름 발,水,물 수,12,2급,발
鉢,바리때 발,金,쇠 금|성 김,13,2급,발
髮,터럭 발,髟,늘어질 표,15,4급,발
拔,뽑을 발,手,손 수,8,준3급,발
倣,본뜰 방,人,사람 인,10,3급,방
紡,길쌈 방,糸,실 사|가는실 멱,10,2급,방
旁,곁 방,方,모 방,10,2급,방
訪,찾을 방,言,말씀 언,11,준4급,방
傍,곁 방,人,사람 인,12,3급,방
龐,높은집 방,龍,용 룡,19,2급,방
方,모 방,方,모 방,4,준7급,방
邦,나라 방,邑,고을 읍,7,3급,방
妨,방해할 방,女,계집 녀,7,4급,방
防,막을 방,阜,언덕 부,7,준4급,방
放,놓을 방,攴,칠 복,8,준6급,방
芳,꽃다울 방,艸,풀 초,8,준3급,방
房,방 방,戶,집 호,8,준4급,방
倍,곱 배,人,사람 인,10,5급,배
配,나눌/짝 배,酉,닭 유,10,준4급,배
俳,배우 배,人,사람 인,10,2급,배
培,북돋울 배,土,흙 토,11,준3급,배
排,밀칠 배,手,손 수,11,준3급,배
裵,성 배,衣,옷 의,14,2급,배
輩,무리 배,車,수레 거/차,15,준3급,배
賠,물어줄 배,貝,조개 패,15,2급,배
杯,잔 배,木,나무 목,8,3급,배
拜,절 배,手,손 수,9,준4급,배
背,등 배,肉,고기 육,9,준4급,배
白,흰 백,白,흰 백,5,8급,백
百,일백 백,白,흰 백,6,7급,백
伯,맏 백,人,사람 인,7,준3급,백
柏,측백 백,木,나무 목,9,2급,백
番,차례 번,田,밭 전,12,6급,번
煩,번거로울 번,火,불 화,13,3급,번
繁,번성할 번,糸,실 사|가는실 멱,17,준3급,번
磻,반계 반|반계 번,石,돌 석,17,2급,번
飜,번역할 번,飛,날 비,21,3급,번
筏,뗏목 벌,竹,대 죽,12,2급,벌
罰,벌할 벌,网,그물 망,14,준4급,벌
閥,문벌 벌,門,문 문,14,2급,벌
伐,칠 벌,人,사람 인,6,준4급,벌
範,법 범,竹,대 죽,15,4급,범
凡,무릇 범,几,안석 궤,3,준3급,범
犯,범할 범,犬,개 견,5,4급,범
汎,넓을 범,水,물 수,6,2급,범
范,성 범,艸,풀 초,9,2급,범
法,법 법,水,물 수,8,준5급,법
碧,푸를 벽,石,돌 석,14,준3급,벽
僻,궁벽할 벽,人,사람 인,15,2급,벽
壁,벽 벽,土,흙 토,16,준4급,벽
辨,분별할 변,辛,매울 신,16,3급,변
邊,가 변,辵,쉬엄쉬엄갈 착,19,준4급,변
辯,말씀 변,辛,매울 신,21,4급,변
變,변할 변,言,말씀 언,23,준5급,변
卞,성 변,卜,점 복,4,2급,변
弁,고깔 변,廾,받들 공,5,2급,변
別,다를/나눌 별,刀,칼 도,7,6급,별
病,병 병,疒,병들어기댈 녁,10,6급,병
竝,나란히 병,立,설 립,10,3급,병
倂,아우를 병,人,사람 인,10,2급,병
屛,병풍 병,尸,주검 시,11,3급,병
丙,남녘 병,一,한 일,5,준3급,병
兵,병사 병,八,여덟 팔,7,준5급,병
秉,잡을 병,禾,벼 화,8,2급,병
昺,밝을 병,日,날 일,9,2급,병
昞,밝을 병,日,날 일,9,2급,병
柄,자루 병,木,나무 목,9,2급,병
炳,불꽃 병,火,불 화,9,2급,병
補,기울 보,衣,옷 의,12,준3급,보
普,넓을 보,日,날 일,12,4급,보
報,갚을/알릴 보,土,흙 토,12,준4급,보
輔,도울 보,車,수레 거/차,14,2급,보
潽,물이름 보,水,물 수,15,2급,보
譜,족보 보,言,말씀 언,19,준3급,보
寶,보배 보,宀,집 면,20,준4급,보
步,걸음 보,止,그칠 지,7,준4급,보
甫,클 보,用,쓸 용,7,2급,보
保,지킬 보,人,사람 인,9,준4급,보
復,회복할 복|다시 부,彳,조금걸을 척,12,준4급,복
腹,배 복,肉,고기 육,13,준3급,복
福,복 복,示,보일 시,14,준5급,복
複,겹칠 복,衣,옷 의,14,4급,복
馥,향기 복,香,향기 향,18,2급,복
卜,점 복,卜,점 복,2,3급,복
伏,엎드릴 복,人,사람 인,6,4급,복
服,옷 복,月,달 월,8,6급,복
本,근본 본,木,나무 목,5,6급,본
峯,봉우리 봉,山,메 산,10,준3급,봉
俸,녹 봉,人,사람 인,10,2급,봉
逢,만날 봉,辵,쉬엄쉬엄갈 착,11,준3급,봉
蜂,벌 봉,虫,벌레 훼,13,3급,봉
鳳,봉새 봉,鳥,새 조,14,준3급,봉
蓬,쑥 봉,艸,풀 초,15,2급,봉
縫,꿰맬 봉,糸,실 사|가는실 멱,17,2급,봉
奉,받들 봉,大,큰 대,8,준5급,봉
封,봉할 봉,寸,마디 촌,9,준3급,봉
浮,뜰 부,水,물 수,10,준3급,부
釜,가마 부,金,쇠 금|성 김,10,2급,부
部,떼 부,邑,고을 읍,11,준6급,부
符,부호 부,竹,대 죽,11,준3급,부
副,버금 부,刀,칼 도,11,준4급,부
婦,며느리 부,女,계집 녀,11,준4급,부
富,부자 부,宀,집 면,12,준4급,부
傅,스승 부,人,사람 인,12,2급,부
腐,썩을 부,肉,고기 육,14,준3급,부
賦,부세 부,貝,조개 패,15,준3급,부
敷,펼 부,攴,칠 복,15,2급,부
膚,살갗 부,肉,고기 육,15,2급,부
覆,덮을 부|다시 복,襾,덮을 아,18,준3급,부
簿,문서 부,竹,대 죽,19,준3급,부
父,아비 부,父,아비 부,4,8급,부
夫,지아비 부,大,큰 대,4,7급,부
付,부칠 부,人,사람 인,5,준3급,부
扶,도울 부,手,손 수,7,준3급,부
否,아닐 부,口,입 구,7,4급,부
附,붙을 부,阜,언덕 부,8,준3급,부
府,마을 부,广,집 엄,8,준4급,부
阜,언덕 부,阜,언덕 부,8,2급,부
赴,다다를/갈 부,走,달릴 주,9,3급,부
負,질 부,貝,조개 패,9,4급,부
俛,힘쓸/구푸릴 면|숙일 부,人,사람 인,9,2급,부
北,북녘 북|달아날 배,匕,비수 비,5,8급,북
紛,어지러울 분,糸,실 사|가는실 멱,10,준3급,분
粉,가루 분,米,쌀 미,10,4급,분
墳,무덤 분,土,흙 토,15,3급,분
憤,분할 분,心,마음 심,15,4급,분
奮,떨칠 분,大,큰 대,16,준3급,분
分,나눌 분,刀,칼 도,4,준6급,분
奔,달릴 분,大,큰 대,8,준3급,분
芬,향기 분,艸,풀 초,8,2급,분
不,아닐 불,一,한 일,4,준7급,불
弗,아닐/말 불,弓,활 궁,5,2급,불
佛,부처 불,人,사람 인,7,준4급,불
拂,떨칠 불,手,손 수,8,준3급,불
崩,무너질 붕,山,메 산,11,3급,붕
鵬,새 붕,鳥,새 조,19,2급,붕
朋,벗 붕,月,달 월,8,3급,붕
祕,숨길 비,示,보일 시,10,4급,비
匪,비적 비,匚,상자 방,10,2급,비
婢,계집종 비,女,계집 녀,11,준3급,비
費,쓸 비,貝,조개 패,12,5급,비
備,갖출 비,人,사람 인,12,준4급,비
悲,슬플 비,心,마음 심,12,준4급,비
碑,비석 비,石,돌 석,13,4급,비
鼻,코 비,鼻,코 비,14,5급,비
比,견줄 비,比,견줄 비,4,5급,비
丕,클 비,一,한 일,5,2급,비
妃,왕비 비,女,계집 녀,6,준3급,비
批,비평할 비,手,손 수,7,4급,비
肥,살찔 비,肉,고기 육,8,준3급,비
卑,낮을 비,十,열 십,8,준3급,비
非,아닐 비,非,아닐 비,8,준4급,비
飛,날 비,飛,날 비,9,준4급,비
毖,삼갈 비,比,견줄 비,9,2급,비
毘,도울 비,比,견줄 비,9,2급,비
貧,가난할 빈,貝,조개 패,11,준4급,빈
彬,빛날 빈,彡,터럭 삼,11,2급,빈
賓,손 빈,貝,조개 패,14,3급,빈
頻,자주 빈,頁,머리 혈,16,3급,빈
聘,부를 빙,耳,귀 이,13,3급,빙
氷,얼음 빙,水,물 수,5,5급,빙
射,쏠 사,寸,마디 촌,10,4급,사
師,스승 사,巾,수건 건,10,준4급,사
唆,부추길 사,口,입 구,10,2급,사
捨,버릴 사,手,손 수,11,3급,사
蛇,긴뱀 사,虫,벌레 훼,11,준3급,사
斜,비낄 사,斗,말 두,11,준3급,사
赦,용서할 사,赤,붉을 적,11,2급,사
斯,이 사,斤,근/날 근,12,3급,사
詐,속일 사,言,말씀 언,12,3급,사
詞,말/글 사,言,말씀 언,12,준3급,사
絲,실 사,糸,실 사|가는실 멱,12,4급,사
飼,기를 사,食,밥/먹을 식,14,2급,사
寫,베낄 사,宀,집 면,15,5급,사
賜,줄 사,貝,조개 패,15,3급,사
謝,사례할 사,言,말씀 언,17,준4급,사
辭,말씀 사,辛,매울 신,19,4급,사
士,선비 사,士,선비 사,3,준5급,사
巳,뱀 사,己,몸 기,3,3급,사
四,넉 사,囗,에워쌀 위|나라 국,5,8급,사
史,사기 사,口,입 구,5,준5급,사
仕,섬길 사,人,사람 인,5,준5급,사
司,맡을 사,口,입 구,5,준3급,사
死,죽을 사,歹,뼈앙상할 알|나쁠 대,6,6급,사
寺,절 사,寸,마디 촌,6,준4급,사
似,닮을 사,人,사람 인,7,3급,사
邪,간사할 사,邑,고을 읍,7,준3급,사
沙,모래 사,水,물 수,7,준3급,사
私,사사 사,禾,벼 화,7,4급,사
事,일 사,亅,갈고리 궐,8,준7급,사
社,모일 사,示,보일 시,8,준6급,사
使,하여금/부릴 사,人,사람 인,8,6급,사
祀,제사 사,示,보일 시,8,준3급,사
舍,집 사,舌,혀 설,8,준4급,사
泗,물이름 사,水,물 수,8,2급,사
思,생각 사,心,마음 심,9,5급,사
査,조사할 사,木,나무 목,9,5급,사
朔,초하루 삭,月,달 월,10,3급,삭
削,깎을 삭,刀,칼 도,9,준3급,삭
産,낳을 산,生,날 생,11,준5급,산
散,흩을 산,攴,칠 복,12,4급,산
傘,우산 산,人,사람 인,12,2급,산
算,셈 산,竹,대 죽,14,7급,산
酸,실 산,酉,닭 유,14,2급,산
山,메 산,山,메 산,3,8급,산
殺,죽일 살|감할/빠를 쇄,殳,창 수,11,준4급,살
森,수풀 삼,木,나무 목,12,준3급,삼
蔘,삼 삼,艸,풀 초,15,2급,삼
三,석 삼,一,한 일,3,8급,삼
揷,꽂을 삽,手,손 수,12,2급,삽
桑,뽕나무 상,木,나무 목,10,준3급,상
商,장사 상,口,입 구,11,준5급,상
祥,상서 상,示,보일 시,11,3급,상
常,떳떳할 상,巾,수건 건,11,준4급,상
喪,잃을 상,口,입 구,12,준3급,상
象,코끼리 상,豕,돼지 시,12,4급,상
詳,자세할 상,言,말씀 언,13,준3급,상
傷,다칠 상,人,사람 인,13,4급,상
想,생각 상,心,마음 심,13,준4급,상
嘗,맛볼 상,口,입 구,14,3급,상
裳,치마 상,衣,옷 의,14,준3급,상
像,모양 상,人,사람 인,14,준3급,상
賞,상줄 상,貝,조개 패,15,5급,상
箱,상자 상,竹,대 죽,15,2급,상
霜,서리 상,雨,비 우,17,준3급,상
償,갚을 상,人,사람 인,17,준3급,상
上,윗 상,一,한 일,3,준7급,상
床,상 상,广,집 엄,7,준4급,상
尙,오히려 상,小,작을 소,8,준3급,상
狀,형상 상|문서 장,犬,개 견,8,준4급,상
相,서로 상,目,눈 목,9,준5급,상
庠,학교 상,广,집 엄,9,2급,상
索,찾을 색|노 삭,糸,실 사|가는실 멱,10,준3급,색
塞,막힐 색|변방 새,土,흙 토,13,준3급,색
色,빛 색,色,빛 색,6,7급,색
生,날 생,生,날 생,5,8급,생
書,글 서,曰,가로 왈,10,준6급,서
恕,용서할 서,心,마음 심,10,준3급,서
徐,천천할 서,彳,조금걸을 척,10,준3급,서
敍,펼 서,攴,칠 복,11,3급,서
逝,갈 서,辵,쉬엄쉬엄갈 착,11,3급,서
庶,여러 서,广,집 엄,11,3급,서
舒,펼 서,舌,혀 설,12,2급,서
暑,더울 서,日,날 일,13,3급,서
瑞,상서 서,玉,구슬 옥,13,2급,서
誓,맹세할 서,言,말씀 언,14,3급,서
署,마을 서,网,그물 망,14,준3급,서
緖,실마리 서,糸,실 사|가는실 멱,15,준3급,서
西,서녘 서,襾,덮을 아,6,8급,서
序,차례 서,广,집 엄,7,5급,서
席,자리 석,巾,수건 건,10,6급,석
惜,아낄 석,心,마음 심,11,준3급,석
晳,밝을 석,日,날 일,12,2급,석
碩,클 석,石,돌 석,14,2급,석
奭,클/쌍백 석,大,큰 대,15,2급,석
錫,주석 석,金,쇠 금|성 김,16,2급,석
釋,풀 석,釆,나눌 변,20,준3급,석
夕,저녁 석,夕,저녁 석,3,7급,석
石,돌 석,石,돌 석,5,6급,석
昔,예 석,日,날 일,8,3급,석
析,쪼갤 석,木,나무 목,8,3급,석
船,배 선,舟,배 주,11,5급,선
旋,돌 선,方,모 방,11,준3급,선
善,착할 선,口,입 구,12,5급,선
單,홑 단,口,입 구,12,준4급,선
瑄,도리옥 선,玉,구슬 옥,13,2급,선
線,줄 선,糸,실 사|가는실 멱,15,준6급,선
璇,옥 선,玉,구슬 옥,15,2급,선
選,가릴 선,辵,쉬엄쉬엄갈 착,16,5급,선
鮮,고울 선,魚,고기/물고기 어,17,준5급,선
禪,선 선,示,보일 시,17,준3급,선
繕,기울 선,糸,실 사|가는실 멱,18,2급,선
璿,구슬 선,玉,구슬 옥,18,2급,선
仙,신선 선,人,사람 인,5,준5급,선
先,먼저 선,儿,어진사람 인,6,8급,선
宣,베풀 선,宀,집 면,9,4급,선
雪,눈 설,雨,비 우,11,준6급,설
設,베풀 설,言,말씀 언,11,준4급,설
卨,사람이름 설,卜,점 복,11,2급,설
說,말씀 설|달랠 세,言,말씀 언,14,준5급,설
薛,성 설,艸,풀 초,17,2급,설
舌,혀 설,舌,혀 설,6,4급,설
陝,땅이름 섬,阜,언덕 부,10,2급,섬
暹,햇살치밀/나라이름 섬,日,날 일,16,2급,섬
蟾,두꺼비 섬,虫,벌레 훼,19,2급,섬
纖,가늘 섬,糸,실 사|가는실 멱,23,2급,섬
涉,건널 섭,水,물 수,10,3급,섭
燮,불꽃 섭,火,불 화,17,2급,섭
攝,다스릴/잡을 섭,手,손 수,21,3급,섭
城,재 성,土,흙 토,10,준4급,성
晟,밝을 성,日,날 일,11,2급,성
盛,성할 성,皿,그릇 명,12,준4급,성
聖,성인 성,耳,귀 이,13,준4급,성
誠,정성 성,言,말씀 언,14,준4급,성
聲,소리 성,耳,귀 이,17,준4급,성
成,이룰 성,戈,창 과,7,준6급,성
姓,성 성,女,계집 녀,8,준7급,성
性,성품 성,心,마음 심,8,준5급,성
省,살필 성|덜 생,目,눈 목,9,준6급,성
星,별 성,日,날 일,9,준4급,성
細,가늘 세,糸,실 사|가는실 멱,11,준4급,세
稅,세금 세,禾,벼 화,12,준4급,세
貰,세놓을 세,貝,조개 패,12,2급,세
歲,해 세,止,그칠 지,13,준5급,세
勢,형세 세,力,힘 력,13,준4급,세
世,인간 세,一,한 일,5,준7급,세
洗,씻을 세,水,물 수,9,준5급,세
消,사라질 소,水,물 수,10,준6급,소
笑,웃음 소,竹,대 죽,10,준4급,소
素,본디/흴 소,糸,실 사|가는실 멱,10,준4급,소
掃,쓸 소,手,손 수,11,준4급,소
紹,이을 소,糸,실 사|가는실 멱,11,2급,소
巢,새집 소,巛,내 천,11,2급,소
訴,호소할 소,言,말씀 언,12,준3급,소
疏,소통할 소,疋,짝 필,12,준3급,소
蔬,나물 소,艸,풀 초,16,3급,소
燒,사를 소,火,불 화,16,준3급,소
騷,떠들 소,馬,말 마,20,3급,소
蘇,되살아날 소,艸,풀 초,20,준3급,소
小,작을 소,小,작을 소,3,8급,소
少,적을 소,小,작을 소,4,7급,소
召,부를 소,口,입 구,5,3급,소
所,바 소,戶,집 호,8,7급,소
沼,못 소,水,물 수,8,2급,소
邵,땅이름/성 소,邑,고을 읍,8,2급,소
昭,밝을 소,日,날 일,9,3급,소
速,빠를 속,辵,쉬엄쉬엄갈 착,11,6급,속
粟,조 속,米,쌀 미,12,3급,속
屬,붙일 속,尸,주검 시,21,4급,속
續,이을 속,糸,실 사|가는실 멱,21,준4급,속
束,묶을 속,木,나무 목,7,준5급,속
俗,풍속 속,人,사람 인,9,준4급,속
孫,손자 손,子,아들 자,10,6급,손
損,덜 손,手,손 수,13,4급,손
送,보낼 송,辵,쉬엄쉬엄갈 착,10,준4급,송
訟,송사할 송,言,말씀 언,11,준3급,송
頌,기릴/칭송할 송,頁,머리 혈,13,4급,송
誦,욀 송,言,말씀 언,14,3급,송
宋,성씨/송나라 송,宀,집 면,7,2급,송
松,소나무 송,木,나무 목,8,4급,송
鎖,쇠사슬 쇄,金,쇠 금|성 김,18,준3급,쇄
刷,인쇄할 쇄,刀,칼 도,8,준3급,쇄
衰,쇠할 쇠,衣,옷 의,10,준3급,쇠
殊,다를 수,歹,뼈앙상할 알|나쁠 대,10,준3급,수
修,닦을 수,人,사람 인,10,준4급,수
授,줄 수,手,손 수,11,준4급,수
須,모름지기 수,頁,머리 혈,12,3급,수
搜,찾을 수,手,손 수,12,3급,수
隋,수나라 수,阜,언덕 부,12,2급,수
睡,졸음 수,目,눈 목,13,3급,수
遂,드디어 수,辵,쉬엄쉬엄갈 착,13,3급,수
愁,근심 수,心,마음 심,13,준3급,수
壽,목숨 수,士,선비 사,14,준3급,수
需,쓰일/쓸 수,雨,비 우,14,준3급,수
銖,저울눈 수,金,쇠 금|성 김,14,2급,수
數,셈 수,攴,칠 복,15,7급,수
誰,누구 수,言,말씀 언,15,3급,수
樹,나무 수,木,나무 목,16,6급,수
輸,보낼 수,車,수레 거/차,16,준3급,수
隨,따를 수,阜,언덕 부,16,준3급,수
雖,비록 수,隹,새 추,17,3급,수
獸,짐승 수,犬,개 견,19,준3급,수
水,물 수,水,물 수,4,8급,수
手,손 수,手,손 수,4,준7급,수
囚,가둘 수,囗,에워쌀 위|나라 국,5,3급,수
守,지킬 수,宀,집 면,6,준4급,수
